,id,Book_Name,Writer_Name,Category,Rating,Review,Site,sentiment,label,Book_name_without_spaces
635,157892,নির্বাচিত কুরআন-হাদীস সংকলন,মুহাম্মাদ গোলাম মাওলা,আল কুরআন,1,ভাল,WafiLife,negative,0,নির্বাচিতকুরআন-হাদীসসংকলন
636,96521, ফাজায়েলে আমাল (লেমি)  , মাওলানা মোঃ সাখাওয়াত উল্লাহ , ইসলামি আমল ও আমলের সহায়িকা ,1,"ভূলে ভরা এক বই এর নাম এটি। অনেক ভূল মিথ্যা হাদিস নামে প্রচলন করা, গল্প কাহিনি বলা বইটি। বলবো না বইটি খারাপ কারন অনেক সহিহ হাদিস ও আছে সাথে ভালো কথাও আছে কিন্তু তার মধ্যেও অনেক ভূল আর মিথ্যা ঢুকিয়ে দেওয়া হয়েছে। বইটি প্রায় মসজিদেই মাঝে মাঝে পড়তে দেখি, যে গল",Rokomari,negative,0,ফাজায়েলেআমাল(লেমি)
637,2033," রাজশাহী বিশ্ববিদ্যালয় প্রশ্নব্যাংক ও ভর্তি সহায়িকা (এ ইউনিট) - মানবিক বিভাগ (পেপারব্যাক)  আইন, সামাজিক বিজ্ঞান এবং শিক্ষা ও গবেষণা ইনস্টিটিউট অনুষদ (Written And MCQ সহ)   ", অজয় সরকার (সম্পাদক) , মানবিক বিভাগ ভর্তি প্রস্তুতি ,1,ভাল,Rokomari,negative,0,"রাজশাহীবিশ্ববিদ্যালয়প্রশ্নব্যাংকওভর্তিসহায়িকা(এইউনিট)-মানবিকবিভাগ(পেপারব্যাক)আইন,সামাজিকবিজ্ঞানএবংশিক্ষাওগবেষণাইনস্টিটিউটঅনুষদ(WrittenAndMCQসহ)"
638,150538, আমি এবং আমরা (হার্ডকভার)     , হুমায়ূন আহমেদ , অতিপ্রাকৃত ও ভৌতিক উপন্যাস ,1,থ্রিলারের চেয়ে কম নয়,Rokomari,negative,0,আমিএবংআমরা(হার্ডকভার)
639,136534," সংশপ্তক জাহাঙ্গীরনগর বিশ্ববিদ্যালয় ভর্তি গাইড (কলা ও মানবিকী অনুষদ) - (C- ইউনিট) (পেপারব্যাক)  চূড়ান্ত সাজেশন, মডেল টেস্ট এন্ড প্রশ্নব্যাংক ও শেষ মুহূর্তের প্রস্তুতি    ", সংশপ্তক পাবলিকেশন্স , মানবিক বিভাগ ভর্তি প্রস্তুতি ,1,5% সন্তুষ্ট,Rokomari,negative,0,"সংশপ্তকজাহাঙ্গীরনগরবিশ্ববিদ্যালয়ভর্তিগাইড(কলাওমানবিকীঅনুষদ)-(C-ইউনিট)(পেপারব্যাক)চূড়ান্তসাজেশন,মডেলটেস্টএন্ডপ্রশ্নব্যাংকওশেষমুহূর্তেরপ্রস্তুতি"
640,83995, বিবিসি জানালা ইংরেজি শেখার বই (৩য় খণ্ড)     , প্রথমা প্রকাশন (সম্পাদক) , ইংরেজি ব্যাকরণ ও ভাষা শিক্ষা ,1,সব ঠিক ঠাক কিন্তু এটা ছোটো বাচ্ছাদের জন্য।একবারে ০ লেভেল থেকে।,Rokomari,negative,0,বিবিসিজানালাইংরেজিশেখারবই(৩য়খণ্ড)
641,57684, হাসান আজিজুল হকের ছোটগল্প: বিষয় ও শিল্পরূপ (হার্ডকভার)  , জীনাত শারমিন , সাহিত্য সমালোচনা ,1,  দেখে শুনে একটু ভালো মানের প্রিন্টের বই পাঠানো উচিত। আপনার অনেক বইয়ের ভেতরের বইয়ের পৃ. ঝাপসা থাকে।,Rokomari,negative,0,হাসানআজিজুলহকেরছোটগল্প:বিষয়ওশিল্পরূপ(হার্ডকভার)
642,1655, Oxford English-English-Bengali Dictionary (Hardcover)     , Oxford University Press , Dictionary Based on Language ,1,কোনও বই এর প্রচ্ছদ দ্বারা বিচার করবেন না।,Rokomari,negative,0,OxfordEnglish-English-BengaliDictionary(Hardcover)
643,41015, ভূমি জরিপ ও আমিনশীপ (হার্ডকভার)     , এ. কে. জিয়াউদ্দিন পাঠান , আইন সম্পর্কিত বিবিধ বই ,1,সন্তুষ্ট নয়,Rokomari,negative,0,ভূমিজরিপওআমিনশীপ(হার্ডকভার)
644,9148, দ্য হলো (হার্ডকভার)     , আগাথা ক্রিস্টি ," রহস্য, গোয়েন্দা, ভৌতিক, মিথ, থ্রিলার, ও অ্যাডভেঞ্চার: অনুবাদ ",1,প্লিজ এই ধরণের খারাপ শিট্টি অনুবাদ দ্বারা এই ধরণের ক্লাসিক বইটি লুণ্ঠন করবেন না।আমি খুব হতাশ 😔,Rokomari,negative,0,দ্যহলো(হার্ডকভার)
645,43308, Smart Spoken English (Paperback)     , S. M Shoikot , Spoken English ,1,এই বই পরে টাকা জলে ফেলে দেয়া এর ইংলিশ কি সেটা জানার চেষ্টা করবেন...কিন্তু পারবেন না বইটি পড়লে.,Rokomari,negative,0,SmartSpokenEnglish(Paperback)
646,104426, রাজাকার সমগ্র (হার্ডকভার)  গত দু'দশক ধরে বিভিন্ন পত্রপত্রিকায় রাজাকার ও রাজাকার বন্ধুদের নিয়ে রচনার সংকলন এবং রাজাকারদের উত্থানের ধারাবাহিক ইতিহাস   , মুনতাসীর মামুন , মুক্তিযুদ্ধকালীন ইতিহাস ,1,"মিথ্যা তথ্য, খুব খারাপ মানের",Rokomari,negative,0,রাজাকারসমগ্র(হার্ডকভার)গতদু'দশকধরেবিভিন্নপত্রপত্রিকায়রাজাকারওরাজাকারবন্ধুদেরনিয়েরচনারসংকলনএবংরাজাকারদেরউত্থানেরধারাবাহিকইতিহাস
